Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity,CO_Channel_RollingMean,CO_Channel_RollingStd,NOx_Channel_RollingMean,NOx_Channel_RollingStd,NO2_Channel_RollingMean,NO2_Channel_RollingStd,Ambient_Temperature_RollingMean,Ambient_Temperature_RollingStd,Relative_Humidity_RollingMean,Relative_Humidity_RollingStd,Absolute_Humidity_RollingMean,Absolute_Humidity_RollingStd,CO_Channel_Deviation,NOx_Channel_Deviation,NO2_Channel_Deviation,Ambient_Temperature_Deviation,Relative_Humidity_Deviation,Absolute_Humidity_Deviation,CO_Channel_ZScore,CO_Channel_TemporalAnomaly,NOx_Channel_ZScore,NOx_Channel_TemporalAnomaly,NO2_Channel_ZScore,NO2_Channel_TemporalAnomaly,Ambient_Temperature_ZScore,Ambient_Temperature_TemporalAnomaly,Relative_Humidity_ZScore,Relative_Humidity_TemporalAnomaly,Absolute_Humidity_ZScore,Absolute_Humidity_TemporalAnomaly,Temporal_Anomaly_Count,CO_Channel_StatisticalAnomaly,NOx_Channel_StatisticalAnomaly,NO2_Channel_StatisticalAnomaly,Ambient_Temperature_StatisticalAnomaly,Relative_Humidity_StatisticalAnomaly,Absolute_Humidity_StatisticalAnomaly,Statistical_Anomaly_Count,Affected_Sensors,Missing_Sensors,Temporal_Reliability,Statistical_Reliability,Missing_Count,Missing_Ratio,Missingness_Reliability,Relationship_Anomaly_Count,Relationship_Reliability,Trust_Score,Trust_Category,Trust_Reason
STN-01,03-03-2021 19:00,4.3,420.0,202.0,21.1,87.52709408,0.8999,2.349999999999999,1.3678450204610173,263.3333333333333,94.67347393365516,155.5,31.220185777794878,24.139999999999997,1.9112822920746484,70.561676375,10.780542828217481,0.7830333333333334,0.09872233114481656,1.9500000000000006,156.66666666666669,46.5,3.0399999999999956,16.965417704999993,0.11686666666666667,1.4256001014959825,0,1.6548105837592357,0,1.4894209897070112,0,-1.5905552061072845,0,1.5737071848176272,0,1.183791603292208,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,03-03-2021 20:00,3.8,366.0,187.0,19.2,90.6665945,0.8833,2.866666666666666,1.1944315244779278,301.1666666666667,79.13132544489876,167.33333333333334,26.326159360352904,23.240000000000002,2.948389390836673,75.50117679166667,12.231562716500967,0.8224499999999999,0.07861594621958096,0.933333333333334,64.83333333333331,19.666666666666657,4.040000000000003,15.165417708333337,0.06085000000000007,0.7814038010603273,0,0.8193131224432539,0,0.7470389583785846,0,-1.3702396340713872,0,1.2398593752762643,0,0.7740159970858952,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,03-03-2021 21:00,3.4,398.0,185.0,19.3,87.80609491,0.835,3.183333333333333,0.9948199167018453,329.5,78.12233995471347,175.33333333333334,22.24110309015045,21.9,2.9025850547397276,80.14067720666667,10.286605006551778,0.8454999999999999,0.049109998981877234,0.21666666666666679,68.5,9.666666666666657,2.599999999999998,7.665417703333333,0.010499999999999954,0.2177948621947457,0,0.8768298548111665,0,0.434630720764366,0,-0.8957532513145038,0,0.7451844120048403,0,-0.21380574664386992,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,03-03-2021 22:00,2.5,291.0,170.0,19.2,88.64559533,0.8396,3.3499999999999996,0.694982014155762,341.3333333333333,61.91499549112871,180.5,14.293355099487147,20.66,2.2941229260871365,84.06351095666666,7.524752974026697,0.8571333333333332,0.03332048419015874,0.8499999999999996,50.333333333333314,10.5,1.4600000000000009,4.582084373333345,0.01753333333333318,-1.2230532340215274,0,-0.8129425340997588,0,-0.7346070902818853,0,-0.6364087919604995,0,0.6089348566191335,0,-0.5262028376679976,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,03-03-2021 23:00,1.8,136.0,143.0,18.3,91.98509575,0.8473,3.2166666666666655,0.9108603991099111,319.1666666666667,103.10075977734832,177.5,19.967473550753336,19.419999999999998,1.0232301793823226,87.48634470666667,4.825298603072551,0.8629500000000001,0.026244599444455907,1.4166666666666654,183.16666666666669,34.5,1.1199999999999974,4.498751043333328,0.015650000000000053,-1.5553060249968338,0,-1.7765792130167133,0,-1.7278099761748966,0,-1.094572875749316,0,0.9323259373976792,0,-0.5963131589461568,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 00:00,1.5,105.0,128.0,16.8,95.02459616,0.8245,2.8833333333333324,1.1267948645013728,286.0,135.78365144596683,169.16666666666666,28.378982833545983,18.983333333333334,1.4077168275849157,90.27584512166668,2.8961309359716614,0.8549333333333333,0.029811317761323886,1.3833333333333324,181.0,41.16666666666666,2.1833333333333336,4.7487510383333245,0.030433333333333312,-1.2276709602732194,0,-1.3330028915301808,0,-1.4506040229886152,0,-1.550974805834401,0,1.6396879641562556,0,-1.0208650814093299,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 01:00,,104.0,122.0,18.2,93.16409658,,2.5999999999999988,0.9924716620639609,233.33333333333334,134.69323170325396,155.83333333333334,28.659495227004488,18.5,0.9633275663029296,91.21534553833334,2.7359923242384667,0.8459399999999999,0.02245646900115822,,129.33333333333334,33.83333333333334,0.3000000000000007,1.948751041666668,,,0,-0.9602066243259413,0,-1.1805278866689108,0,-0.3114205494516724,0,0.712264805863109,0,,0,0,0,0,0,0,0,0,0,None,"CO_Channel, Absolute_Humidity",1.0,1.0,2,0.3333333333333333,0.6666666666666667,0,1.0,94.99999999999999,Highly Reliable,Missing sensor data
STN-01,04-03-2021 02:00,1.9,132.0,123.0,17.1,92.303597,0.824,2.2199999999999998,0.752994023880669,194.33333333333334,121.86331140530544,145.16666666666666,26.57379661747056,18.150000000000002,1.0368220676659832,91.48817928833334,2.751901306456027,0.8340799999999999,0.009993347787404553,0.31999999999999984,62.33333333333334,22.166666666666657,1.0500000000000007,0.8154177116666546,0.010079999999999978,-0.4249701722077836,0,-0.5115020477821974,0,-0.8341550507725908,0,-1.0127099265582595,0,0.29631066701180925,0,-1.0086709893860233,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 03:00,1.4,159.0,151.0,15.2,90.203597,0.7417,1.8199999999999992,0.4324349662087957,154.5,70.0021428243434,139.5,18.897089723024052,17.466666666666665,1.4109098719145425,91.88776297,2.236032538975177,0.8154200000000001,0.04240196929389114,0.41999999999999926,4.5,11.5,2.2666666666666657,1.6841659699999951,0.07372000000000012,-0.9712443091320411,0,0.06428374644604616,0,0.6085593161992822,0,-1.6065283203319705,0,-0.7531938559229936,0,-1.7385984950142628,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 04:00,1.6,200.0,132.0,15.8,91.303597,0.7705,1.6399999999999995,0.20736441353328322,139.33333333333334,36.21969998034818,133.16666666666666,11.583033569263547,16.900000000000002,1.2489995996794034,92.33076324833333,1.6523505059036718,0.8016,0.04378892554059914,0.03999999999999937,60.66666666666666,1.1666666666666572,1.1000000000000014,1.0271662483333301,0.031100000000000017,-0.19289712886815621,0,1.6749632575527331,0,-0.10072203103705882,0,-0.8807048459281751,0,-0.6216394431226152,0,-0.710225236542182,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 05:00,1.0,149.0,122.0,16.3,89.603597,0.7385,1.479999999999999,0.3271085446759267,141.5,36.3689427946396,129.66666666666666,11.18332091405255,16.566666666666666,1.0519822558703236,91.93384679,2.001199872530002,0.7798400000000001,0.04241318191317659,0.4799999999999991,7.5,7.666666666666657,0.2666666666666657,2.3302497900000105,0.04134000000000004,-1.4674028172377618,0,0.2062199069780335,0,-0.6855447255414987,0,-0.2534897002098649,0,-1.164426313426659,0,-0.9746969723852965,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 06:00,1.0,203.0,127.0,14.9,94.603597,0.7339,1.3799999999999992,0.38987177379236226,157.83333333333334,38.6337503572516,129.5,11.220516922139481,16.25,1.2373358476983467,91.86368026333332,1.8745292270820113,0.76172,0.037649063733382185,0.3799999999999992,45.16666666666666,2.5,1.3499999999999996,2.7399167366666717,0.027819999999999956,-0.9746794344808851,0,1.1690986831204395,0,-0.22280613427596974,0,-1.0910538173699786,0,1.4616559171668757,0,-0.7389293980060619,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 07:00,2.7,,155.0,14.7,96.603597,0.7369,1.5999999999999994,0.6418722614352502,168.6,31.564220250145834,135.0,14.436065946095564,15.66666666666667,0.9179687721628242,92.43693033333334,2.6971589991423315,0.7575833333333333,0.03516580251703204,1.1000000000000008,,20.0,0.9666666666666703,4.166666666666657,0.020683333333333276,1.7137366203368252,0,,0,1.3854189967460824,0,-1.0530496199659485,0,1.5448353871579739,0,-0.5881661117591617,0,0,0,0,0,0,0,0,0,None,NOx_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-01,04-03-2021 08:00,3.0,506.0,172.0,14.0,92.703597,0.6856,1.7833333333333325,0.8635199283552573,243.4,148.75247897093928,143.16666666666666,19.322698224282473,15.15,0.8167006795635211,92.503597,2.6981475126441428,0.7345166666666666,0.027426878543993356,1.2166666666666675,262.6,28.833333333333343,1.1500000000000004,0.20000000000000284,0.04891666666666661,1.40896188578305,0,1.765348731104524,0,1.4922001574862374,0,-1.408104619938125,0,0.07412493166617341,0,-1.7835302179284869,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 09:00,3.7,540.0,182.0,16.1,87.103597,0.6936,2.166666666666666,1.1290113669342166,319.6,187.3000266951389,148.33333333333334,25.113077602450293,15.299999999999999,0.9055385138134652,91.98693033333332,3.4254440101473898,0.7265,0.03161689421812836,1.533333333333334,220.39999999999998,33.66666666666666,0.8000000000000025,4.883333333333326,0.03290000000000004,1.3581203681740044,0,1.1767216689121813,0,1.340602979834769,0,0.8834522085990448,0,-1.4256059415559403,0,-1.0405829166210758,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 10:00,3.1,,185.0,18.3,86.103597,0.7472,2.416666666666666,1.1444066876188148,349.5,202.02722588799676,157.16666666666666,27.432948559473026,15.716666666666667,1.5367715076308894,91.12026366666667,4.20257857352542,0.7226166666666667,0.026077378446979604,0.683333333333334,,27.833333333333343,2.583333333333334,5.01666666666668,0.02458333333333329,0.5971070780398501,0,,0,1.0145950324294273,0,1.6810132934569044,0,-1.1937115699084586,0,0.9427072350587694,0,0,0,0,0,0,0,0,0,None,NOx_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-01,04-03-2021 11:00,2.9,463.0,194.0,21.8,74.103597,0.6961,2.733333333333333,0.9136009340333815,428.0,153.27317660525722,169.16666666666666,24.57166389699112,16.633333333333336,2.947315162425968,88.53693033333332,8.191865884318172,0.7155499999999999,0.026650984972423585,0.16666666666666696,35.0,24.833333333333343,5.166666666666664,14.433333333333323,0.019449999999999856,0.18242830152423775,0,0.2283504574981159,0,1.0106492355356638,0,1.753007867137603,0,-1.7619103556081523,0,-0.7298041712201346,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 12:00,2.9,420.0,190.0,23.3,75.103597,0.7324,3.0499999999999994,0.3449637662132065,482.25,52.104862217132705,179.66666666666666,14.236104336042915,18.033333333333335,3.8239595534819455,85.28693033333333,9.119301873863877,0.7153,0.02645070887519555,0.14999999999999947,62.25,10.333333333333343,5.266666666666666,10.183333333333337,0.017100000000000004,-0.4348282767393351,0,-1.1947061627490774,0,0.725854003975754,0,1.3772809552525336,0,-1.1166790478248119,0,0.6464855093556953,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 13:00,3.1,,190.0,24.2,73.503597,0.7307,3.116666666666666,0.29944392908634226,482.25,52.104862217132705,185.5,7.842193570681289,19.616666666666664,4.122822657678309,81.43693033333334,8.217704464548396,0.7142666666666667,0.025543661966660504,0.01666666666666572,,4.5,4.583333333333336,7.933333333333337,0.0164333333333333,-0.055658722878499295,0,,0,0.5738190417568414,0,1.1116979103618185,0,-0.9653953080885482,0,0.6433428908815826,0,0,0,0,0,0,0,0,0,None,NOx_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-01,04-03-2021 14:00,2.2,306.0,164.0,24.4,,0.7114,2.983333333333333,0.48339080118126637,432.25,97.71514723930831,184.16666666666666,10.740887610747137,21.349999999999998,3.414527785799779,79.18359699999999,6.806761344427389,0.7185666666666667,0.02162356738993375,0.7833333333333328,126.25,20.166666666666657,3.0500000000000007,,0.0071666666666666545,-1.6204969797089521,0,-1.2920207722842467,0,-1.8775605329384748,0,0.8932421088164039,0,,0,-0.33142850749053077,0,0,0,0,0,0,0,0,0,None,Relative_Humidity,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-01,04-03-2021 15:00,2.3,383.0,170.0,23.8,71.503597,0.6709,2.7499999999999996,0.3987480407475383,393.0,66.57827473482891,182.16666666666666,12.23791921311384,22.633333333333336,2.3174698847375,76.063597,5.764373339747556,0.7147833333333334,0.02793130263104493,0.44999999999999973,10.0,12.166666666666657,1.1666666666666643,4.560000000000002,0.043883333333333385,-1.1285321907949157,0,-0.15019914588998395,0,-0.9941777237448316,0,0.5034225792318388,0,-0.7910660415690046,0,-1.5711166039409197,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 16:00,3.1,482.0,206.0,22.3,73.603597,0.6582,2.7499999999999996,0.3987480407475383,410.8,70.06211529778253,185.66666666666666,15.718354451618074,23.3,1.0507140429243762,73.56359699999999,1.3145341380099695,0.69995,0.030761843247770412,0.35000000000000053,71.19999999999999,20.333333333333343,1.0,0.04000000000000625,0.041749999999999954,0.8777472595071586,0,1.0162410840349474,0,1.2936044543288814,0,-0.951733734534253,0,0.030429030972570215,0,-1.3572008563897078,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 17:00,3.1,482.0,204.0,20.7,78.003597,0.6955,2.7833333333333328,0.4215052391924293,414.6,74.00540520799662,187.33333333333334,17.23562202726383,23.116666666666664,1.4020223488465442,74.343597,2.413089306261425,0.69985,0.030777832932167244,0.3166666666666673,67.39999999999998,16.666666666666657,2.4166666666666643,3.6599999999999966,0.004349999999999965,0.751275754658176,0,0.9107442869959058,0,0.9669895661614544,0,-1.723700530633393,0,1.5167279513870946,0,-0.14133548679619973,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 18:00,3.4,516.0,213.0,19.6,82.203597,0.7541,2.866666666666666,0.49261208538429796,433.8,87.05860095360927,191.16666666666666,20.242694155341653,22.5,1.993990972897971,75.763597,4.313119520717295,0.7034666666666666,0.03617030089268064,0.5333333333333341,82.19999999999999,21.833333333333343,2.8999999999999986,6.439999999999998,0.05063333333333342,1.0826639239215348,0,0.9441916031226107,0,1.0785784325833896,0,-1.4543696733918898,0,1.4931188363936156,0,1.3998593344181853,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 19:00,4.0,554.0,,17.7,88.903597,0.8048,3.0166666666666657,0.6794605703546502,453.8333333333333,92.04002752425976,191.4,22.62299714892007,21.416666666666668,2.5685923512043343,78.843597,6.973736444689545,0.7158166666666667,0.055051082338742584,0.9833333333333343,100.16666666666669,,3.7166666666666686,10.060000000000002,0.0889833333333333,1.4472264855929389,0,1.088294618776216,0,,0,-1.4469663373886625,0,1.4425552327347597,0,1.6163775452369382,0,0,0,0,0,0,0,0,0,None,NO2_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-01,04-03-2021 20:00,3.8,531.0,206.0,16.5,88.303597,0.7436,3.2833333333333328,0.60470378423379,491.3333333333333,60.03221357460092,199.8,17.005881335586462,20.099999999999998,2.7517267306182345,80.42026366666666,7.336325147283142,0.7211833333333333,0.05609404305866177,0.516666666666667,39.666666666666686,6.199999999999989,3.599999999999998,7.88333333333334,0.02241666666666675,0.8544128218435522,0,0.660756355708484,0,0.36457975200767073,0,-1.3082694440342122,0,1.0745616061268457,0,0.3996265101309234,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 21:00,3.1,620.0,215.0,16.2,94.203597,0.7969,3.416666666666666,0.39707262140150845,530.8333333333334,51.91692081264553,208.8,4.868264577860381,18.833333333333332,2.439398833045911,84.203597,7.664202502543295,0.7421833333333333,0.05708118487441324,0.316666666666666,89.16666666666663,6.199999999999989,2.633333333333333,10.0,0.05471666666666675,-0.7975031508064157,0,1.717487579597519,0,1.2735544465261808,0,-1.0795009400103996,0,1.3047671948492476,0,0.9585762241455082,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 22:00,1.7,496.0,193.0,15.9,97.803597,0.8407,3.1833333333333322,0.813428956127495,533.1666666666666,49.543583506509776,206.2,8.700574693665327,17.766666666666666,1.975516810018557,88.23693033333332,7.330666181641066,0.7726000000000001,0.051754420101090784,1.4833333333333323,37.16666666666663,13.199999999999989,1.8666666666666654,9.566666666666677,0.06809999999999994,-1.8235560981195733,0,-0.7501812351095499,0,-1.5171411619063027,0,-0.9449004216011359,0,1.305020093620612,0,1.3158296405791368,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,04-03-2021 23:00,2.3,568.0,197.0,14.9,99.0,0.8419,3.0499999999999994,0.8916277250063502,547.5,43.89874713473998,204.8,9.654014708920283,16.8,1.6443843832873624,91.73633083333334,6.424034055253459,0.797,0.04166178104690343,0.7499999999999996,20.5,7.800000000000011,1.9000000000000004,7.263669166666659,0.04489999999999994,-0.8411582311380661,0,0.4669837145255792,0,-0.8079540207032038,0,-1.155447606600122,0,1.1307021575837632,0,1.077726368669906,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 00:00,2.6,637.0,209.0,15.6,99.0,0.9191,2.916666666666666,0.888631907297204,567.6666666666666,53.31666406168441,204.0,8.944271910001895,16.133333333333333,0.9437513796896491,94.53573133333333,4.923597956463965,0.8245,0.05866689015108988,0.316666666666666,69.33333333333337,5.0,0.5333333333333332,4.464268666666669,0.09460000000000002,-0.3563530231879874,0,1.3004064405289604,0,0.5590169943747765,0,-0.5651205866408576,0,0.9067086114953266,0,1.6124938573762562,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 01:00,2.3,543.0,182.0,13.2,99.0,0.8989,2.6333333333333324,0.7312090444371344,565.8333333333334,54.06446769058685,200.33333333333334,12.027745701780745,15.383333333333333,1.2023587928177757,96.21846516666666,4.299494920124442,0.8401833333333334,0.06462273335805807,0.3333333333333326,22.83333333333337,18.333333333333343,2.1833333333333336,2.781534833333339,0.05871666666666664,-0.4558659878036983,0,-0.42233530280940645,0,-1.5242534875524543,0,-1.815875050255677,0,0.6469445562812369,0,0.9086069810964599,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 02:00,1.1,397.0,140.0,14.1,99.0,0.9038,2.183333333333333,0.6997618642557397,543.5,88.2196123319517,189.33333333333334,26.85268453370544,14.983333333333334,1.1548448669264082,98.001199,1.921001887096497,0.8668833333333333,0.04758547747650116,1.083333333333333,146.5,49.33333333333334,0.8833333333333346,0.9988010000000003,0.03691666666666671,-1.5481457173799495,0,-1.6606284716912103,0,-1.8371844078162924,0,-0.7648935009637312,0,0.5199375423361194,0,0.7757969158741138,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 03:00,0.9,449.0,149.0,15.4,99.0,0.9425,1.8166666666666658,0.6997618642557404,515.0,86.16031569115705,178.33333333333334,27.739262186776003,14.850000000000001,1.0251829105089614,98.80059949999999,0.4884294794411314,0.89115,0.0414942767137815,0.9166666666666657,66.0,29.333333333333343,0.5499999999999989,0.19940050000001008,0.05135000000000001,-1.3099694531676473,0,-0.7660139064088157,0,-1.057466241741544,0,0.5364896296671063,0,0.4082482904761752,0,1.2375200646152031,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 04:00,0.7,451.0,137.0,14.5,99.0,0.903,1.6499999999999995,0.8384509526501852,507.5,90.01722057473138,169.0,31.04190715790563,14.616666666666667,0.8886319072970108,99.0,0.0,0.9015333333333334,0.033338306295708976,0.9499999999999995,56.5,32.0,0.11666666666666714,0.0,0.0014666666666666162,-1.13304182790565,0,-0.6276576819331394,0,-1.0308644967340663,0,-0.13128795591139314,0,,0,0.043993436668838606,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 05:00,1.2,465.0,159.0,13.7,99.0,0.9159,1.4666666666666661,0.7865536642001424,490.3333333333333,85.89916569249382,162.66666666666666,27.904599381942372,14.416666666666666,0.9453394452080959,99.0,0.0,0.9138666666666667,0.016092317007394354,0.26666666666666616,25.333333333333314,3.666666666666657,0.7166666666666668,0.0,0.0020333333333333314,-0.3390317518104035,0,-0.2949194340725364,0,-0.13140008270605852,0,-0.7581051127184355,0,,0,0.12635429269750423,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 06:00,1.3,500.0,173.0,12.8,99.0,0.9363,1.2499999999999993,0.5576737397439514,467.5,49.69406403183216,156.66666666666666,18.09604008247931,13.950000000000001,0.9354143466933499,99.0,0.0,0.9167333333333333,0.018554640030635613,0.05000000000000071,32.5,16.333333333333343,1.1500000000000004,0.0,0.019566666666666732,0.08965815751510472,0,0.6540016525752796,0,0.9025915757750432,0,-1.2294017127973307,0,,0,1.054543048766247,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 07:00,1.8,497.0,175.0,13.2,99.0,0.9006,1.166666666666666,0.37771241264574756,459.8333333333333,37.85454618228173,155.5,16.26960356001433,13.949999999999998,0.9354143466933499,99.0,0.0,0.9170166666666666,0.018238137697321667,0.633333333333334,37.166666666666686,19.5,0.7499999999999982,0.0,0.016416666666666635,1.676760710343217,0,0.9818283512817011,0,1.1985540967897332,0,-0.8017837257373873,0,,0,-0.9001284527574039,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 08:00,2.9,593.0,208.0,13.3,99.0,0.8833,1.4666666666666661,0.7966596931354506,492.5,53.939781237967985,166.83333333333334,24.774314655842645,13.816666666666668,0.9662642840685106,99.0,0.0,0.9136000000000001,0.02260637078347184,1.4333333333333338,100.5,41.16666666666666,0.5166666666666675,0.0,0.030300000000000105,1.7991789288248,0,1.8631888690208198,0,1.6616672242417865,0,-0.5347053339188045,0,,0,-1.3403301348199286,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 09:00,2.4,657.0,226.0,16.0,99.0,0.867,1.716666666666666,0.81833163611501,527.1666666666666,80.62857227228149,179.66666666666666,32.44482495971741,13.916666666666666,1.172035266818545,99.0,0.0,0.9010166666666667,0.0242550956845466,0.683333333333334,129.83333333333337,46.33333333333334,2.083333333333334,0.0,0.034016666666666695,0.8350322817500079,0,1.6102645709127545,0,1.428065443128743,0,1.7775346803244927,0,,0,-1.4024544412883675,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 10:00,1.6,595.0,211.0,18.0,93.403597,0.8592,1.866666666666666,0.6623191577077236,551.1666666666666,74.63086939508696,192.0,26.502830037564607,14.5,2.0571825392997267,98.06726616666667,2.284721957496833,0.8937166666666666,0.02955167789934322,0.26666666666666594,43.83333333333337,19.0,3.5,4.663669166666665,0.03451666666666664,-0.40262562778584743,0,0.5873351561976976,0,0.7169045710616474,0,1.7013560698368626,0,-2.0412414523193156,0,-1.1680103845282426,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-01,05-03-2021 11:00,2.5,683.0,229.0,17.7,88.603597,0.8044,2.0833333333333326,0.6112828041640528,587.5,77.30911977250724,203.66666666666666,24.393988330461767,15.166666666666666,2.370372685183966,96.33453233333334,4.399468481181458,0.8751333333333333,0.04422631192702573,0.4166666666666674,95.5,25.333333333333343,2.533333333333333,7.730935333333349,0.07073333333333331,0.6816266772569717,0,1.2353005736066058,0,1.0385072334276138,0,1.068748956300397,0,-1.7572430320621915,0,-1.599349578369652,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
